"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"24029","0","10","70","0","2025","2","",765,7568,7618,7783,99201442,9236413,177495,997,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,2.5,-150,-1.9,-113,-1.5,-181,-2.3,-1132127,-1.1,120740,1.3,13830,8.5,8,0.8
"24029","1","10","71","0","2025","2","",9,54,58,57,906687,0,0,1238,"",2.36,0.37,0.40,0.39,0.37,0.00,0.00,0.94,"",-1,-10.0,-9,-14.3,-6,-9.4,-4,-6.6,-86380,-8.7,0,0.0,0,0.0,19,1.6
"24029","2","10","71","0","2025","2","N",8,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24029","3","10","71","0","2025","2","N",16,0,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24029","5","10","71","0","2025","2","",732,6481,6500,6643,82454001,9226606,177257,970,"",0.98,1.00,1.00,1.00,0.98,1.02,1.01,0.98,"",20,2.8,-144,-2.2,-111,-1.7,-164,-2.4,-998747,-1.2,120004,1.3,13634,8.3,9,0.9
"24031","0","10","70","0","2025","2","",36664,458859,461063,461624,10465847075,443617697,5832471,1748,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1292,3.7,-4193,-0.9,-3737,-0.8,-7026,-1.5,-14180151,-0.1,-12498634,-2.7,290527,5.2,16,0.9
"24031","1","10","71","0","2025","2","",136,47440,46286,44778,1694933573,0,0,2824,"",0.74,5.42,5.33,5.15,6.47,0.00,0.00,1.22,"",-2,-1.4,-906,-1.9,-2125,-4.4,-3763,-7.8,-71118941,-4.0,0,0.0,0,0.0,19,0.7
"24031","2","10","71","0","2025","2","",15,1438,1461,1481,24239337,0,0,1277,"",0.07,0.10,0.10,0.10,0.07,0.00,0.00,0.66,"",0,0.0,60,4.4,68,4.9,64,4.5,2192710,9.9,0,0.0,0,0.0,62,5.1
"24031","3","10","71","0","2025","2","",252,46811,47503,46945,1031655989,247871,3224,1685,"",0.49,1.05,1.06,1.07,1.11,0.03,0.10,1.04,"",1,0.4,-234,-0.5,365,0.8,99,0.2,25971968,2.6,-64108,-20.5,-711,-18.1,39,2.4
"24031","5","10","71","0","2025","2","",36261,363170,365813,368420,7715018176,443369826,5829247,1622,"",1.01,0.93,0.93,0.93,0.87,1.02,1.01,0.93,"",1293,3.7,-3113,-0.8,-2045,-0.6,-3426,-0.9,28774112,0.4,-12434526,-2.7,291238,5.3,18,1.1
"24033","0","10","70","0","2025","2","",19093,327497,329023,329726,6031341932,345158068,5152689,1411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",334,1.8,-765,-0.2,-1637,-0.5,-3391,-1.0,112387185,1.9,-12614153,-3.5,89231,1.8,34,2.5
"24033","1","10","71","0","2025","2","",144,30641,30358,29654,995820046,0,0,2535,"",1.51,4.90,4.90,4.78,6.59,0.00,0.00,1.36,"",-4,-2.7,-144,-0.5,-322,-1.0,-808,-2.7,-61669103,-5.8,0,0.0,0,0.0,-120,-4.5
"24033","2","10","71","0","2025","2","",18,22954,23072,23300,414731627,1500,39,1381,"",0.16,2.22,2.23,2.28,1.98,0.00,0.01,0.88,"",0,0.0,-1788,-7.2,-1967,-7.9,-2156,-8.5,22873341,5.8,1500,100.0,39,100.0,179,14.9
"24033","3","10","71","0","2025","2","",295,44364,44669,45210,936874901,417524,7703,1611,"",1.10,1.40,1.40,1.45,1.75,0.07,0.27,1.23,"",0,0.0,1875,4.4,1769,4.1,1586,3.6,64399136,7.4,130064,45.2,3029,64.8,50,3.2
"24033","5","10","71","0","2025","2","",18636,229538,230924,231562,3683915358,344739044,5144947,1228,"",1.00,0.82,0.82,0.82,0.72,1.02,1.00,0.87,"",338,1.8,-708,-0.3,-1117,-0.5,-2013,-0.9,86783811,2.4,-12745717,-3.6,86163,1.7,35,2.9
"24035","0","10","70","0","2025","2","",1692,16014,16454,16670,222357529,22407773,293026,1044,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",53,3.2,-181,-1.1,-137,-0.8,-312,-1.8,-3167740,-1.4,-1157936,-4.9,-8578,-2.8,-2,-0.2
"24035","1","10","71","0","2025","2","",20,138,143,140,3084594,0,0,1691,"",2.37,0.45,0.46,0.45,0.55,0.00,0.00,1.22,"",1,5.3,-2,-1.4,1,0.7,-6,-4.1,-182866,-5.6,0,0.0,0,0.0,-71,-4.0
"24035","2","10","71","0","2025","2","",8,241,245,244,4065653,0,0,1285,"",0.79,0.48,0.47,0.47,0.53,0.00,0.00,1.11,"",0,0.0,2,0.8,3,1.2,1,0.4,429281,11.8,0,0.0,0,0.0,126,10.9
"24035","3","10","71","0","2025","2","",40,2460,2450,2328,39493741,23057,69,1259,"",1.68,1.59,1.54,1.48,2.00,0.06,0.04,1.30,"",-4,-9.1,9,0.4,-23,-0.9,-15,-0.6,496045,1.3,7624,49.4,23,50.0,21,1.7
"24035","5","10","71","0","2025","2","",1624,13175,13616,13958,175713541,22384716,292957,995,"",0.98,0.97,0.97,0.98,0.93,1.02,1.01,0.96,"",56,3.6,-190,-1.4,-118,-0.9,-292,-2.0,-3910200,-2.2,-1165560,-4.9,-8601,-2.9,-7,-0.7
"24037","0","10","70","0","2025","2","",2188,47877,48009,48360,973087448,38412835,492217,1557,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1165,-2.4,-1342,-2.7,-1289,-2.6,-17828411,-1.8,-4430480,-10.3,-18239,-3.6,12,0.8
"24037","1","10","71","0","2025","2","",49,10356,10352,10316,295235017,0,0,2196,"",4.49,11.33,11.44,11.33,12.12,0.00,0.00,1.07,"",0,0.0,-71,-0.7,-101,-1.0,-137,-1.3,-4386395,-1.5,0,0.0,0,0.0,-11,-0.5
"24037","2","10","71","0","2025","2","",12,1170,1179,1189,17679503,7125,21,1153,"",0.92,0.77,0.78,0.79,0.52,0.03,0.05,0.67,"",0,0.0,18,1.6,19,1.6,18,1.5,1314968,8.0,-2045,-22.3,-7,-25.0,69,6.4
"24037","3","10","71","0","2025","2","",56,4369,4412,4444,74392479,13629,41,1298,"",1.82,0.94,0.95,0.97,0.86,0.02,0.02,0.90,"",-1,-1.8,4,0.1,-19,-0.4,54,1.2,1898154,2.6,855,6.7,3,7.9,29,2.3
"24037","5","10","71","0","2025","2","",2071,31982,32066,32411,585780449,38392081,492155,1401,"",0.97,0.78,0.78,0.78,0.71,1.02,1.01,0.90,"",1,0.0,-1116,-3.4,-1241,-3.7,-1224,-3.6,-16655138,-2.8,-4429290,-10.3,-18235,-3.6,11,0.8
"24039","0","10","70","0","2025","2","",460,6964,7018,7039,101429970,5263438,77829,1114,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.5,150,2.2,124,1.8,-15,-0.2,7371191,7.8,-169966,-3.1,2423,3.2,69,6.6
"24039","1","10","71","0","2025","2","",11,47,42,42,682339,0,0,1202,"",4.80,0.35,0.32,0.32,0.27,0.00,0.00,0.82,"",-1,-8.3,0,0.0,-6,-12.5,-5,-10.6,-82094,-10.7,0,0.0,0,0.0,-40,-3.2
"24039","2","10","71","0","2025","2","",8,1971,1991,2013,37205371,0,0,1437,"",2.92,8.95,9.04,9.22,10.57,0.00,0.00,1.17,"",0,0.0,76,4.0,78,4.1,46,2.3,4382302,13.4,0,0.0,0,0.0,125,9.5
"24039","3","10","71","0","2025","2","",17,1102,1104,1112,16219423,29420,88,1128,"",2.62,1.63,1.62,1.67,1.80,0.32,0.21,1.09,"",0,0.0,-12,-1.1,-30,-2.6,-27,-2.4,-156945,-1.0,457,1.6,1,1.1,12,1.1
"24039","5","10","71","0","2025","2","",424,3844,3881,3872,47322837,5234018,77741,942,"",0.95,0.65,0.65,0.64,0.55,1.02,1.01,0.85,"",8,1.9,86,2.3,82,2.2,-29,-0.7,3227928,7.3,-170423,-3.2,2422,3.2,54,6.1
"24041","0","10","70","0","2025","2","",1646,18388,18614,18929,262777707,23383112,350183,1084,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,3.4,307,1.7,267,1.5,266,1.4,15009133,6.1,-1316478,-5.3,-32238,-8.4,46,4.4
"24041","1","10","71","0","2025","2","",19,213,197,198,3881910,0,0,1473,"",2.32,0.61,0.56,0.56,0.59,0.00,0.00,1.03,"",-1,-5.0,-2,-0.9,-16,-7.5,-13,-6.2,-32555,-0.8,0,0.0,0,0.0,59,4.2
"24041","2","10","71","0","2025","2","",8,245,247,247,4078878,0,0,1274,"",0.82,0.42,0.42,0.42,0.45,0.00,0.00,1.06,"",0,0.0,1,0.4,2,0.8,-1,-0.4,377375,10.2,0,0.0,0,0.0,115,9.9
"24041","3","10","71","0","2025","2","",18,1706,1692,1694,27321320,36917,216,1238,"",0.78,0.96,0.94,0.95,1.17,0.09,0.11,1.23,"",0,0.0,72,4.4,35,2.1,77,4.8,1666784,6.5,1160,3.2,1,0.5,32,2.7
"24041","5","10","71","0","2025","2","",1601,16224,16478,16790,227495599,23346195,349967,1061,"",1.00,1.04,1.04,1.04,1.02,1.02,1.01,0.98,"",55,3.6,236,1.5,246,1.5,203,1.2,12997529,6.1,-1317638,-5.3,-32239,-8.4,47,4.6
"24043","0","10","70","0","2025","2","",3760,64411,64641,63996,929274484,77029379,1146455,1111,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",72,2.0,80,0.1,-77,-0.1,168,0.3,37799375,4.2,-1096206,-1.4,84088,7.9,44,4.1
"24043","1","10","71","0","2025","2","",38,615,596,585,15299649,0,0,1966,"",2.03,0.50,0.49,0.49,0.66,0.00,0.00,1.34,"",-3,-7.3,-12,-1.9,-30,-4.8,-44,-7.0,-481733,-3.1,0,0.0,0,0.0,31,1.6
"24043","2","10","71","0","2025","2","",12,1719,1747,1771,40177283,1888,6,1770,"",0.54,0.84,0.86,0.89,1.25,0.00,0.01,1.44,"",0,0.0,-9,-0.5,8,0.5,14,0.8,7241151,22.0,-10916,-85.3,-32,-84.2,315,21.6
"24043","3","10","71","0","2025","2","",65,6846,6807,5881,96232120,87464,600,1137,"",1.23,1.10,1.09,0.97,1.16,0.06,0.10,1.11,"",1,1.6,215,3.2,309,4.8,709,13.7,4662996,5.1,-40245,-31.5,-1016,-62.9,-18,-1.6
"24043","5","10","71","0","2025","2","",3645,55231,55491,55759,777565432,76940027,1145849,1078,"",0.99,1.01,1.01,1.02,0.98,1.02,1.01,0.97,"",74,2.1,-114,-0.2,-364,-0.7,-511,-0.9,26376961,3.5,-1045045,-1.3,85136,8.0,43,4.2
"24045","0","10","70","0","2025","2","",2719,46226,46563,46556,703406925,49038365,673713,1165,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,2.1,-344,-0.7,-205,-0.4,-284,-0.6,40754685,6.2,-990021,-2.0,-22392,-3.2,74,6.8
"24045","1","10","71","0","2025","2","",25,294,292,295,5627740,0,0,1474,"",1.84,0.33,0.33,0.34,0.32,0.00,0.00,0.96,"",-2,-7.4,1,0.3,3,1.0,9,3.1,-59321,-1.0,0,0.0,0,0.0,-38,-2.5
"24045","2","10","71","0","2025","2","",11,2578,2599,2632,39011117,0,0,1153,"",0.68,1.76,1.78,1.82,1.60,0.00,0.00,0.89,"",0,0.0,-124,-4.6,-119,-4.4,-121,-4.4,1863724,5.0,0,0.0,0,0.0,104,9.9
"24045","3","10","71","0","2025","2","",47,6021,5981,5906,79599557,32950,167,1026,"",1.23,1.35,1.33,1.34,1.27,0.04,0.05,0.95,"",0,0.0,279,4.9,277,4.9,157,2.7,3987306,5.3,9011,37.6,95,131.9,11,1.1
"24045","5","10","71","0","2025","2","",2636,37333,37691,37723,579168511,49005415,673546,1185,"",0.99,0.95,0.95,0.95,0.97,1.02,1.01,1.02,"",57,2.2,-500,-1.3,-366,-1.0,-329,-0.9,34962976,6.4,-999032,-2.0,-22487,-3.2,83,7.5
"24047","0","10","70","0","2025","2","",2540,24515,27736,30903,308364209,58301018,1715179,856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",91,3.7,-200,-0.8,422,1.5,-385,-1.2,10896788,3.7,-1316512,-2.2,-88654,-4.9,32,3.9
"24047","1","10","71","0","2025","2","",14,198,204,207,3773958,0,0,1430,"",1.11,0.42,0.39,0.36,0.49,0.00,0.00,1.26,"",0,0.0,-14,-6.6,-23,-10.1,-36,-14.8,-405247,-9.7,0,0.0,0,0.0,16,1.1
"24047","2","10","71","0","2025","2","N",9,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24047","3","10","71","0","2025","2","N",46,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0,"N",-1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24047","5","10","71","0","2025","2","",2471,20907,23939,26908,246802449,58296918,1715072,794,"",1.00,1.00,1.01,1.02,0.94,1.03,1.01,0.93,"",92,3.9,-176,-0.8,488,2.1,-305,-1.1,8367771,3.5,-1312240,-2.2,-88638,-4.9,27,3.5
"24510","0","10","70","0","2025","2","",15400,347066,349205,349108,7017733569,272298435,4635914,1549,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",619,4.2,2297,0.7,2700,0.8,1031,0.3,364702682,5.5,-13086284,-4.6,18425,0.4,72,4.9
"24510","1","10","71","0","2025","2","",85,11717,11602,11566,308856915,0,0,2043,"",1.11,1.77,1.76,1.76,1.76,0.00,0.00,1.00,"",1,1.2,-300,-2.5,-342,-2.9,-325,-2.7,-9780055,-3.1,0,0.0,0,0.0,-8,-0.4
"24510","2","10","71","0","2025","2","",121,39271,39585,40051,839802034,17000,0,1630,"",1.32,3.58,3.61,3.70,3.45,0.01,0.00,0.95,"",-6,-4.7,1006,2.6,969,2.5,872,2.2,63035476,8.1,17000,100.0,0,0.0,86,5.6
"24510","3","10","71","0","2025","2","",220,26220,26261,26552,497877679,17000,51,1454,"",1.01,0.78,0.78,0.80,0.80,0.00,0.00,1.01,"",0,0.0,967,3.8,826,3.2,896,3.5,-6435864,-1.3,9830,137.1,-26,-33.8,-70,-4.6
"24510","5","10","71","0","2025","2","",14974,269858,271757,270939,5371196941,272264435,4635863,1525,"",1.00,0.91,0.91,0.91,0.90,1.02,1.01,0.99,"",624,4.3,624,0.2,1247,0.5,-412,-0.2,317883125,6.3,-13113114,-4.6,18451,0.4,87,6.1
"24999","0","10","70","0","2025","2","",30796,127632,127192,126632,3834026076,158125934,3260169,2319,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1264,-3.9,-1448,-1.1,-1579,-1.2,-2169,-1.7,138196090,3.7,-5555494,-3.4,475021,17.1,113,5.1
"24999","1","10","71","0","2025","2","",99,1713,1632,1626,56682004,0,0,2631,"",0.64,0.70,0.68,0.68,0.59,0.00,0.00,0.86,"",-2,-2.0,-402,-19.0,-515,-24.0,-531,-24.6,-21429939,-27.4,0,0.0,0,0.0,-177,-6.3
"24999","2","10","71","0","2025","2","N",27,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",4,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24999","3","10","71","0","2025","2","N",46,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",5,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24999","5","10","71","0","2025","2","",30624,124957,124610,124075,3759071904,158003220,3258948,2322,"",1.02,1.15,1.15,1.15,1.15,1.02,1.01,1.00,"",-1271,-4.0,-1168,-0.9,-1175,-0.9,-1789,-1.4,157966272,4.4,-5566505,-3.4,474649,17.0,122,5.5
"25000","0","10","50","0","2025","2","",289314,3620409,3649292,3679457,85629226209,10662080991,263122710,1805,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6907,2.4,-8168,-0.2,-15852,-0.4,-36095,-1.0,1730896244,2.1,-116136716,-1.1,44585657,20.4,46,2.6
"25000","1","10","51","0","2025","2","",976,45683,45091,44941,1110926680,0,0,1889,"",0.68,0.66,0.66,0.65,0.52,0.00,0.00,0.79,"",8,0.8,-526,-1.1,-1253,-2.7,-1402,-3.0,-50814242,-4.4,0,0.0,0,0.0,-41,-2.1
"25000","2","10","51","0","2025","2","",2226,119299,119109,120785,2591571077,2271891320,4628277,1665,"",1.29,1.04,1.04,1.06,0.87,30.99,19.41,0.83,"",10,0.5,2888,2.5,3885,3.4,1965,1.7,144977234,5.9,120205427,5.6,241284,5.5,54,3.4
"25000","3","10","51","0","2025","2","",4375,294701,298858,295095,6252036271,536791583,1469738,1624,"",1.07,0.84,0.84,0.85,0.82,2.86,1.02,0.97,"",0,0.0,4428,1.5,3188,1.1,2238,0.8,228064884,3.8,26132887,5.1,-159604,-9.8,42,2.7
"25000","5","10","51","0","2025","2","",281737,3160726,3186234,3218636,75674692181,7853398088,257024695,1826,"",1.00,1.02,1.02,1.02,1.04,0.76,0.98,1.01,"",6889,2.5,-14958,-0.5,-21672,-0.7,-38896,-1.2,1408668368,1.9,-262475030,-3.2,44503977,20.9,48,2.7
"25000","8","10","96","0","2025","2","",7577,459683,463058,460821,9954534028,2808682903,6098015,1660,"",1.05,0.86,0.86,0.87,0.78,10.77,3.62,0.91,"",18,0.2,6790,1.5,5820,1.3,2801,0.6,322227876,3.3,146338314,5.5,81680,1.4,35,2.2
"25001","0","10","70","0","2025","2","",9888,90278,98030,106621,1578438837,368496409,13038873,1235,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",108,1.1,-14,0.0,1216,1.3,-201,-0.2,63115054,4.2,5952569,1.6,2364051,22.1,45,3.8
"25001","1","10","71","0","2025","2","",81,1519,1510,1529,33080470,0,0,1675,"",1.64,0.88,0.82,0.76,0.84,0.00,0.00,1.03,"",0,0.0,-15,-1.0,-66,-4.2,-100,-6.1,-2088602,-5.9,0,0.0,0,0.0,-38,-2.2
"25001","2","10","71","0","2025","2","",81,2724,2668,2721,57030976,57030976,192356,1622,"",1.38,0.95,0.87,0.82,1.04,22.51,16.28,1.19,"",-8,-9.0,77,2.9,112,4.4,138,5.3,6827451,13.6,6827451,13.6,21296,12.4,134,9.0
"25001","3","10","71","0","2025","2","",213,10379,10953,11268,200878347,17935049,78169,1422,"",1.53,1.19,1.15,1.12,1.43,2.77,1.09,1.24,"",7,3.4,162,1.6,227,2.1,214,1.9,9751074,5.1,1197808,7.2,-36365,-31.8,44,3.2
"25001","5","10","71","0","2025","2","",9513,75656,82899,91103,1287449044,293530384,12768348,1190,"",0.99,0.98,0.99,1.00,0.96,0.82,0.99,0.97,"",109,1.2,-238,-0.3,943,1.2,-453,-0.5,48625131,3.9,-2072690,-0.7,2379120,22.9,44,3.8
"25003","0","10","70","0","2025","2","",5489,56489,57648,58916,919846176,172736081,4224111,1227,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,0.3,-400,-0.7,-495,-0.9,-662,-1.1,45997074,5.3,-4012832,-2.3,629593,17.5,72,6.2
"25003","1","10","71","0","2025","2","",32,352,351,347,6945158,0,0,1526,"",1.17,0.33,0.32,0.31,0.30,0.00,0.00,0.94,"",-1,-3.0,9,2.6,2,0.6,-2,-0.6,483926,7.5,0,0.0,0,0.0,94,6.6
"25003","2","10","71","0","2025","2","",81,1795,1756,1734,34551398,34533605,69069,1509,"",2.48,1.00,0.97,0.95,1.08,29.08,18.04,1.11,"",2,2.5,-19,-1.0,-26,-1.5,9,0.5,1629740,5.0,1611947,4.9,3225,4.9,81,5.7
"25003","3","10","71","0","2025","2","",181,5948,6128,5962,92524685,8715258,33957,1184,"",2.34,1.09,1.10,1.07,1.13,2.87,1.46,1.04,"",-4,-2.2,40,0.7,67,1.1,22,0.4,3677825,4.1,268041,3.2,6494,23.6,39,3.4
"25003","5","10","71","0","2025","2","",5195,48394,49413,50873,785824935,129487218,4121085,1220,"",0.97,1.00,1.01,1.01,1.00,0.77,0.98,1.00,"",19,0.4,-430,-0.9,-538,-1.1,-691,-1.3,40205583,5.4,-5892820,-4.4,619874,17.7,75,6.6
"25005","0","10","70","0","2025","2","",17933,226572,229132,231118,3686147151,755070517,20030947,1239,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,0.3,-903,-0.4,-1434,-0.6,-2418,-1.0,84531446,2.3,-14654984,-1.9,2905193,17.0,37,3.1
"25005","1","10","71","0","2025","2","",53,1139,1115,1103,21532448,0,0,1480,"",0.59,0.26,0.26,0.25,0.23,0.00,0.00,0.90,"",-1,-1.9,-33,-2.8,-45,-3.9,-56,-4.8,-933795,-4.2,0,0.0,0,0.0,-5,-0.3
"25005","2","10","71","0","2025","2","",151,6468,5972,6432,126811580,126811580,253626,1551,"",1.42,0.90,0.83,0.90,0.99,24.43,13.97,1.13,"",1,0.7,174,2.8,111,1.9,73,1.1,7093629,5.9,7093629,5.9,14189,5.9,59,4.0
"25005","3","10","71","0","2025","2","",409,23760,24037,23831,477335023,37839805,85370,1538,"",1.62,1.08,1.08,1.09,1.45,2.85,0.78,1.34,"",-2,-0.5,765,3.3,860,3.7,774,3.4,25127011,5.6,1728219,4.8,-24130,-22.0,31,2.1
"25005","5","10","71","0","2025","2","",17320,195205,198008,199752,3060468100,590419132,19691951,1191,"",0.99,1.01,1.01,1.01,0.98,0.80,0.99,0.96,"",47,0.3,-1809,-0.9,-2360,-1.2,-3209,-1.6,53244601,1.8,-23476832,-3.8,2915134,17.4,35,3.0
"25007","0","10","70","0","2025","2","",1447,7841,8923,10942,164445232,52824784,1666893,1370,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,1.5,-51,-0.6,-56,-0.6,-4,0.0,6508198,4.1,629472,1.2,217547,15.0,60,4.6
"25007","1","10","71","0","2025","2","",6,36,35,36,693555,0,0,1496,"",0.83,0.24,0.21,0.17,0.17,0.00,0.00,0.83,"",0,0.0,3,9.1,4,12.9,10,38.5,41700,6.4,0,0.0,0,0.0,-175,-10.5
"25007","2","10","71","0","2025","2","N",10,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25007","3","10","71","0","2025","2","N",66,0,0,0,0,0,0,0,"N",3.24,0,0,0,0,0,0,0,"N",-1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25007","5","10","71","0","2025","2","",1365,6254,7271,9152,130342743,30890601,1605048,1326,"",0.97,0.94,0.96,0.98,0.93,0.60,0.97,0.97,"",23,1.7,-75,-1.2,-66,-0.9,-138,-1.5,4047547,3.2,-621558,-2.0,216884,15.6,56,4.4
"25009","0","10","70","0","2025","2","",28868,321612,325336,327771,6192287098,943164704,23659369,1466,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",308,1.1,-1224,-0.4,-1575,-0.5,-4788,-1.4,172983610,2.9,-17570881,-1.8,3652227,18.3,52,3.7
"25009","1","10","71","0","2025","2","",61,3336,3277,3274,69303040,0,0,1618,"",0.42,0.54,0.53,0.53,0.45,0.00,0.00,0.83,"",-1,-1.6,-40,-1.2,-120,-3.5,-132,-3.9,-6305377,-8.3,0,0.0,0,0.0,-96,-5.6
"25009","2","10","71","0","2025","2","",217,6897,6582,6417,132198763,132145928,264291,1533,"",1.26,0.68,0.64,0.63,0.62,20.38,12.32,0.95,"",5,2.4,217,3.2,446,7.3,111,1.8,9113062,7.4,9098092,7.4,18199,7.4,48,3.2
"25009","3","10","71","0","2025","2","",460,33448,34058,33749,736207525,42655713,148252,1678,"",1.13,1.07,1.08,1.09,1.34,2.57,1.14,1.24,"",9,2.0,137,0.4,70,0.2,-168,-0.5,28227252,4.0,2214372,5.5,-50148,-25.3,64,4.0
"25009","5","10","71","0","2025","2","",28130,277931,281419,284331,5254577770,768363063,23246826,1437,"",1.00,1.01,1.01,1.01,1.00,0.84,0.99,0.98,"",295,1.1,-1538,-0.6,-1971,-0.7,-4599,-1.6,141948673,2.8,-28883345,-3.6,3684176,18.8,52,3.8
"25011","0","10","70","0","2025","2","",2562,24880,25371,25426,351323765,98900751,1957354,1071,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-0.9,-378,-1.5,-369,-1.4,-524,-2.0,10789235,3.2,-322875,-0.3,318863,19.5,50,4.9
"25011","1","10","71","0","2025","2","",29,210,196,194,3469129,0,0,1334,"",2.27,0.44,0.41,0.41,0.39,0.00,0.00,0.94,"",0,0.0,2,1.0,-21,-9.7,-26,-11.8,-302935,-8.0,0,0.0,0,0.0,-16,-1.2
"25011","2","10","71","0","2025","2","",47,1007,1017,949,18690419,18690419,37303,1451,"",3.08,1.28,1.28,1.20,1.53,27.49,21.03,1.22,"",1,2.2,39,4.0,37,3.8,15,1.6,1202549,6.9,1202549,6.9,1442,4.0,51,3.6
"25011","3","10","71","0","2025","2","",162,4038,4141,4239,53702328,23401837,48310,998,"",4.49,1.68,1.68,1.76,1.72,13.45,4.50,1.01,"",0,0.0,-52,-1.3,8,0.2,-5,-0.1,3087098,6.1,1494771,6.8,-453,-0.9,61,6.5
"25011","5","10","71","0","2025","2","",2324,19625,20017,20044,275461889,56808495,1871741,1065,"",0.93,0.93,0.93,0.92,0.92,0.59,0.96,1.00,"",-24,-1.0,-367,-1.8,-393,-1.9,-508,-2.5,6802523,2.5,-3020195,-5.0,317874,20.5,48,4.7
"25013","0","10","70","0","2025","2","",18710,201023,202176,201904,3159735873,645105286,16017079,1205,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.0,-1433,-0.7,-1273,-0.6,-2606,-1.3,80300637,2.6,-265112,0.0,2462445,18.2,41,3.5
"25013","1","10","71","0","2025","2","",66,3752,3626,3613,70001322,0,0,1470,"",0.71,0.98,0.95,0.95,0.88,0.00,0.00,0.92,"",-1,-1.5,136,3.8,-1,0.0,12,0.3,3794530,5.7,0,0.0,0,0.0,61,4.3
"25013","2","10","71","0","2025","2","",174,7932,7916,7477,143190693,143083682,287158,1417,"",1.56,1.25,1.25,1.19,1.31,32.26,19.78,1.06,"",2,1.2,255,3.3,491,6.6,228,3.1,10576966,8.0,10469955,7.9,22183,8.4,48,3.5
"25013","3","10","71","0","2025","2","",250,22093,22195,22046,371079406,33745347,142280,1291,"",0.95,1.13,1.13,1.15,1.32,2.97,1.62,1.16,"",3,1.2,329,1.5,253,1.2,48,0.2,13649080,3.8,2090961,6.6,-17303,-10.8,36,2.9
